flow_id,FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
xgb-d02-benign-workstation-dns-048,1777754604000,1777754604001,10.60.100.24,53447,10.60.60.5,53,17,5,73,1,89,1,0,0,0,1,0,0,0,0,89,73,73,89,0,0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,56273,1,49,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-attack-direct-db-probe-049,1777755036000,1777755093138,198.51.100.90,51888,10.60.30.25,1433,6,7,61207,155,76699,105,219,219,27,57138,57138,57138,127,127,1109,40,40,1109,1,1,0,0,0,0,8569,10738,58,0,101,50,51,8192,26883,0,0,0,0,0,0,0,1151,370,485,0,1207,548,558,Malicious,SQL_Injection
xgb-d02-benign-lab-results-api-access-050,1777755468000,1777755471003,10.60.100.49,51895,10.60.20.30,8443,6,265,180,3,0,0,2,2,0,3003,3003,0,63,63,60,60,0,60,0,0,120,2,0,0,479,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2001,1501,500,0,0,0,0,Benign,Benign
xgb-d02-benign-employee-vpn-051,1777755900000,1777755900410,192.0.2.21,51902,203.0.113.20,443,6,91,932,10,3432,8,223,223,27,410,329,314,128,128,1470,40,40,1470,8,2,0,0,0,0,18141,66802,12,3,1,0,2,8192,42780,0,0,0,0,0,0,0,96,36,39,0,116,44,48,Benign,Benign
xgb-d02-benign-employee-vpn-052,1777756332000,1777756332424,192.0.2.22,51909,203.0.113.20,443,6,91,932,10,3432,8,223,223,27,424,330,328,128,128,1470,40,40,1470,8,2,0,0,0,0,17543,64602,12,3,1,0,2,8192,42780,0,0,0,0,0,0,0,97,36,42,0,121,46,53,Benign,Benign
xgb-d02-benign-edr-patch-update-053,1777756764000,1777756881486,10.60.100.49,51916,10.60.50.20,443,6,91,2074,26,36236,33,218,218,26,117486,117486,117408,128,128,1500,40,40,1500,0,0,0,0,0,0,141,2467,28,4,3,1,23,8192,29200,0,0,0,0,0,0,0,58735,4699,15860,0,58803,3668,14171,Benign,Benign
xgb-d02-benign-employee-vpn-054,1777757196000,1777757196328,192.0.2.24,51923,203.0.113.20,443,6,91,965,10,4183,9,223,223,27,328,328,312,128,128,1500,40,40,1500,12,2,0,0,0,0,23465,101714,12,3,1,1,2,8192,29200,0,0,0,0,0,0,0,248,36,75,0,264,38,85,Benign,Benign
xgb-d02-benign-employee-vpn-055,1777757628000,1777757628377,192.0.2.25,51930,203.0.113.20,443,6,91,920,10,4569,9,219,219,27,377,377,361,128,128,1500,40,40,1500,12,2,0,0,0,0,19470,96698,12,3,1,1,2,8192,29200,0,0,0,0,0,0,0,227,41,68,0,285,44,91,Benign,Benign
xgb-d02-benign-workstation-dns-056,1777758060000,1777758060001,10.60.100.32,53455,10.60.60.5,53,17,5,73,1,139,1,0,0,0,1,0,0,0,0,139,73,73,139,1,0,0,0,0,0,584000,1112000,1,1,0,0,0,0,0,0,0,17819,28,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-edr-patch-update-057,1777758492000,1777758609393,10.60.100.53,51944,10.60.50.20,443,6,91,1996,24,33058,31,218,218,26,117393,117393,117315,128,128,1500,40,40,1500,0,0,0,0,0,0,136,2252,27,3,3,1,21,8192,29200,0,0,0,0,0,0,0,58233,5103,16364,0,58300,3910,14503,Benign,Benign
xgb-d02-attack-direct-db-probe-058,1777758924000,1777758929008,198.51.100.90,51951,10.60.30.25,1433,6,7,898,6,576,5,219,219,27,5008,5008,5008,127,127,686,40,40,686,0,0,0,0,0,0,1434,919,9,0,1,1,0,8192,26883,0,0,0,0,0,0,0,4943,1001,1970,0,5005,1252,2166,Malicious,SQL_Injection
xgb-d02-benign-edr-patch-update-059,1777759356000,1777759473910,10.60.100.82,51958,10.60.50.20,443,6,91,1133,13,3856,12,218,218,26,117910,117910,117754,128,128,1470,40,40,1470,0,0,0,0,0,0,76,261,19,3,1,0,2,8192,42780,0,0,0,0,0,0,0,58951,9825,21812,0,59107,10704,22625,Benign,Benign
xgb-d02-benign-partner-sftp-060,1777759788000,1777759788001,198.51.100.180,51965,203.0.113.40,22,6,92,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-employee-vpn-061,1777760220000,1777760220150,192.0.2.31,51972,203.0.113.20,443,6,91,1641,10,4756,8,219,219,27,150,125,125,128,128,1440,40,40,1440,31,10,0,0,557,1,86940,251973,11,1,1,2,3,8192,9490,0,0,0,0,0,0,0,39,13,14,0,41,17,16,Benign,Benign
xgb-d02-benign-workstation-dns-062,1777760652000,1777760652001,10.60.100.78,53461,10.60.60.5,53,17,5,71,1,127,1,0,0,0,1,0,0,0,0,127,71,71,127,127,71,0,0,0,0,284000,508000,2,0,0,0,0,0,0,0,0,7421,1,41,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-edr-patch-update-063,1777761084000,1777761202728,10.60.100.86,51986,10.60.50.20,443,6,91,1864,18,4224,16,218,218,26,118728,118728,118572,128,128,1470,40,40,1470,0,0,0,0,0,0,125,284,24,5,3,0,2,8192,42780,0,0,0,0,0,0,0,58951,6983,18925,0,59107,7904,19989,Benign,Benign
xgb-d02-benign-workstation-dns-064,1777761516000,1777761516042,10.60.100.21,53463,10.60.60.5,53,17,5,58,1,74,1,0,0,0,42,0,0,0,0,74,58,58,74,1,1,0,0,0,0,10790,13767,2,0,0,0,0,0,0,0,0,37796,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-employee-vpn-065,1777761948000,1777761953591,192.0.2.35,52000,203.0.113.20,443,6,91,767,10,7021,10,223,223,27,5591,5591,5559,128,128,1500,40,40,1500,1,0,0,0,0,0,1097,10044,12,2,1,1,4,8192,29200,0,0,0,0,0,0,0,5254,621,1638,0,5441,617,1705,Benign,Benign
xgb-d02-benign-partner-sftp-066,1777762380000,1777762380001,198.51.100.180,52007,203.0.113.40,22,6,92,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-067,1777762812000,1777762812001,198.51.100.48,52014,203.0.113.10,80,6,7,373,5,700,5,27,27,27,1,1,0,128,128,528,40,40,528,700,373,0,0,0,0,1492000,2800000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-068,1777763244000,1777763244137,198.51.100.49,52021,203.0.113.10,443,6,91,656,8,14904,18,219,219,27,137,119,119,128,128,1500,40,40,1500,108,4,0,0,0,0,38028,864000,13,2,1,1,9,64240,33580,0,0,0,0,0,0,0,75,16,24,0,55,6,14,Benign,Benign
xgb-d02-benign-ehr-api-access-069,1777763676000,1777763679006,10.60.100.46,52028,10.60.20.15,8443,6,265,180,3,0,0,2,2,0,3006,3006,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1002,2003,1502,500,0,0,0,0,Benign,Benign
xgb-d02-attack-admin-ssh-bruteforce-070,1777764108000,1777764108567,192.0.2.77,52035,10.60.50.8,22,6,92,3148,23,3817,22,27,27,27,567,567,567,63,63,1028,52,52,1028,6,5,0,0,0,0,44338,53760,34,7,1,2,1,26883,26847,0,0,0,0,0,0,0,273,25,58,0,312,26,71,Malicious,SSH-Bruteforce
xgb-d02-benign-patient-portal-web-071,1777764540000,1777764540092,198.51.100.52,52042,203.0.113.10,80,6,7,373,5,700,5,27,27,27,92,92,92,128,128,528,40,40,528,7,4,0,0,0,0,32086,60215,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,47,22,22,0,48,22,22,Benign,Benign
xgb-d02-benign-patient-portal-web-072,1777764972000,1777764972063,198.51.100.53,52049,203.0.113.10,443,6,91,1154,8,6133,9,219,219,27,63,51,51,128,128,1500,40,40,1500,97,18,0,0,0,0,144250,766625,8,2,2,2,3,8192,29200,0,0,0,0,0,0,0,14,7,5,0,20,6,7,Benign,Benign
xgb-d02-benign-ehr-api-access-073,1777765404000,1777765404001,10.60.100.50,52056,10.60.20.15,8443,6,0,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,10867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-074,1777765836000,1777765836136,198.51.100.55,52063,203.0.113.10,443,6,91,1609,10,5108,8,219,219,27,136,111,111,128,128,1440,40,40,1440,37,11,0,0,0,0,93956,298277,11,0,2,2,3,8192,9490,0,0,0,0,0,0,0,29,12,13,0,30,15,13,Benign,Benign
xgb-d02-benign-ehr-api-access-075,1777766268000,1777766271006,10.60.100.84,52070,10.60.20.15,8443,6,265,180,3,0,0,2,2,0,3006,3006,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1002,2003,1502,500,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-076,1777766700000,1777766700141,198.51.100.57,52077,203.0.113.10,443,6,91,965,10,4183,9,223,223,27,141,140,131,128,128,1500,40,40,1500,29,6,0,0,0,0,54366,235661,12,3,1,1,2,8192,29200,0,0,0,0,0,0,0,90,15,26,0,100,16,32,Benign,Benign
xgb-d02-benign-ehr-api-access-077,1777767132000,1777767135006,10.60.100.54,52084,10.60.20.15,8443,6,265,180,3,0,0,2,2,0,3006,3006,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1002,2003,1502,500,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-078,1777767564000,1777767680711,198.51.100.59,52091,203.0.113.10,443,6,91,3154,53,116200,88,218,218,26,116711,116711,116648,128,128,1500,40,40,1500,0,0,0,0,0,0,216,7964,56,4,4,1,76,8192,29200,0,0,0,0,0,0,0,58469,2244,11191,0,58481,1340,8729,Benign,Benign
xgb-d02-attack-admin-ssh-bruteforce-079,1777767996000,1777767996556,192.0.2.77,52098,10.60.50.8,22,6,92,3132,23,3869,23,27,27,27,556,556,556,63,63,1028,52,52,1028,6,5,0,0,0,0,44983,55569,35,7,1,2,1,26883,26847,0,0,0,0,0,0,0,231,24,52,0,270,24,60,Malicious,SSH-Bruteforce
xgb-d02-benign-ehr-api-access-080,1777768428000,1777768433082,10.60.100.37,52105,10.60.20.15,443,6,91,1919,9,6429,10,219,219,27,5082,5066,5066,128,128,1500,40,40,1500,1,0,0,0,0,0,3020,10118,11,2,0,1,5,8192,42340,0,0,0,0,0,0,0,4999,632,1650,0,4999,562,1568,Benign,Benign
xgb-d02-benign-app-to-db-query-081,1777768860000,1777768860001,10.60.20.15,52112,10.60.30.20,5432,6,19,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-ehr-api-access-082,1777769292000,1777769297080,10.60.100.79,52119,10.60.20.15,443,6,91,1923,9,6429,10,219,219,27,5080,5063,5063,128,128,1500,40,40,1500,1,0,0,0,0,0,3027,10122,11,2,0,1,5,8192,42340,0,0,0,0,0,0,0,4999,632,1650,0,4999,562,1568,Benign,Benign
xgb-d02-benign-app-to-db-query-083,1777769724000,1777769724001,10.60.20.30,52126,10.60.30.30,3306,6,20,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-084,1777770156000,1777770161111,198.51.100.20,52133,203.0.113.10,443,6,91,1936,9,6429,10,219,219,27,5111,5087,5087,128,128,1500,40,40,1500,1,0,0,0,0,0,3029,10061,11,2,0,1,5,8192,42340,0,0,0,0,0,0,0,5001,635,1650,0,5001,565,1568,Benign,Benign
xgb-d02-benign-patient-portal-web-085,1777770588000,1777770588041,198.51.100.21,52140,203.0.113.10,80,6,7,360,5,455,5,27,27,27,41,41,41,128,128,283,40,40,283,11,8,0,0,0,0,68571,86666,8,1,1,0,0,8192,17922,0,0,0,0,0,0,0,27,9,11,0,27,10,11,Benign,Benign
xgb-d02-benign-pacs-dicom-access-086,1777771020000,1777771025107,10.60.100.63,52147,10.60.35.10,443,6,91,1923,9,6429,10,219,219,27,5107,5084,5084,128,128,1500,40,40,1500,1,0,0,0,0,0,3011,10068,11,2,0,1,5,8192,42340,0,0,0,0,0,0,0,4999,635,1649,0,4999,564,1567,Benign,Benign
xgb-d02-benign-appointment-api-087,1777771452000,1777771455005,198.51.100.34,52154,203.0.113.30,8443,6,265,180,3,0,0,2,2,0,3005,3005,0,63,63,60,60,0,60,0,0,120,2,0,0,479,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2003,1502,501,0,0,0,0,Benign,Benign
xgb-d02-attack-workstation-domain-smb-088,1777771884000,1777771884718,10.60.100.26,52161,10.60.60.10,445,6,10,494,5,338,4,30,26,30,718,718,718,103,103,171,40,40,171,0,0,0,0,0,0,5496,3760,6,3,0,0,0,17520,64240,0,0,0,0,0,0,0,243,179,103,236,244,239,3,Malicious,Infilteration
xgb-d02-benign-app-to-db-query-089,1777772316000,1777772316001,10.60.20.30,52168,10.60.30.30,3306,6,20,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-ehr-api-access-090,1777772748000,1777772748147,10.60.100.68,52175,10.60.20.15,443,6,91,1737,10,4804,8,219,219,27,147,122,122,128,128,1440,40,40,1440,32,11,0,0,0,0,93891,259675,11,0,2,2,3,8192,9490,0,0,0,0,0,0,0,42,13,15,0,42,17,15,Benign,Benign
xgb-d02-benign-appointment-api-091,1777773180000,1777773183003,198.51.100.38,52182,203.0.113.30,8443,6,265,180,3,0,0,2,2,0,3003,3003,0,63,63,60,60,0,60,0,0,120,2,0,0,479,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2001,1501,500,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-092,1777773612000,1777773621010,198.51.100.28,52189,203.0.113.10,443,6,91,152,3,0,0,194,194,0,9010,9010,0,128,128,52,48,0,52,0,0,0,0,0,0,134,0,3,0,0,0,0,8192,0,0,0,0,0,0,0,3011,5999,4505,1494,0,0,0,0,Benign,Benign
xgb-d02-benign-ehr-api-access-093,1777774044000,1777774044001,10.60.100.51,52196,10.60.20.15,8443,6,0,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-pacs-dicom-access-094,1777774476000,1777774537159,10.60.100.62,52203,10.60.35.10,443,6,91,1482,15,3910,15,219,219,27,61159,61159,61091,128,128,1500,40,40,1500,0,0,246,6,0,0,193,511,23,4,0,1,2,64240,31088,62976,246,0,0,0,0,2,10077,4368,4918,0,10078,4363,4948,Benign,Benign
xgb-d02-benign-app-to-db-query-095,1777774908000,1777774908001,10.60.20.30,52210,10.60.30.30,3306,6,20,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-appointment-api-096,1777775340000,1777775340373,198.51.100.43,52217,203.0.113.30,443,6,91,1929,14,29783,34,219,219,27,373,361,361,128,128,1500,40,40,1500,79,5,0,0,0,0,41262,637069,23,2,3,1,19,8192,4380,0,0,0,0,0,0,0,214,27,57,0,213,10,37,Benign,Benign
xgb-d02-attack-workstation-domain-smb-097,1777775772000,1777775772718,10.60.100.55,52224,10.60.60.10,445,6,10,494,5,338,4,30,26,30,718,718,718,103,103,171,40,40,171,0,0,0,0,0,0,5496,3760,6,3,0,0,0,17520,64240,0,0,0,0,0,0,0,243,179,103,236,244,239,3,Malicious,Infilteration
xgb-d02-benign-pacs-dicom-access-098,1777776204000,1777776220293,10.60.100.63,52231,10.60.35.10,443,6,91,1369,13,7032,14,219,219,27,16293,16222,16222,128,128,1500,40,40,1500,0,0,41,1,691,2,672,3452,16,2,4,2,3,8192,29200,10496,41,0,0,0,0,0,9739,1351,2869,0,9810,1247,2785,Benign,Benign
xgb-d02-benign-patient-portal-web-099,1777776636000,1777776636015,198.51.100.35,52238,203.0.113.10,80,6,7,373,5,700,5,27,27,27,15,15,15,128,128,528,40,40,528,46,24,0,0,0,0,186500,350000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,7,3,3,0,7,3,3,Benign,Benign
xgb-d02-benign-ehr-api-access-100,1777777068000,1777777129050,10.60.100.38,52245,10.60.20.15,443,6,91,1482,15,3910,15,219,219,27,61050,61050,60982,128,128,1500,40,40,1500,0,0,246,6,0,0,194,512,23,4,0,1,2,64240,31088,62976,246,0,0,0,0,6,10077,4360,4921,0,10078,4355,4954,Benign,Benign
xgb-d02-benign-staff-saas-cloud-101,1777777500000,1777777506040,10.60.100.59,52252,198.51.100.150,443,6,91,681,8,591,10,219,219,27,6040,6040,6029,128,128,261,40,40,261,0,0,0,0,0,0,901,782,16,1,1,0,0,8192,4380,0,0,0,0,0,0,0,4887,862,1677,0,4887,669,1522,Benign,Benign
xgb-d02-benign-staff-saas-cloud-102,1777777932000,1777777938039,10.60.100.61,52259,198.51.100.150,443,6,91,681,8,591,10,219,219,27,6039,6039,6028,128,128,261,40,40,261,0,0,0,0,0,0,901,782,16,1,1,0,0,8192,4380,0,0,0,0,0,0,0,4886,862,1677,0,4886,669,1522,Benign,Benign
xgb-d02-benign-staff-saas-cloud-103,1777778364000,1777778481101,10.60.100.84,52266,198.51.100.150,443,6,91,1173,13,6563,14,218,218,26,117101,117101,117039,128,128,1500,40,40,1500,0,0,0,0,78,1,80,448,19,3,1,0,4,8192,29200,0,0,0,0,0,0,0,58635,9758,21733,0,58646,9002,21060,Benign,Benign
xgb-d02-benign-staff-saas-cloud-104,1777778796000,1777778913099,10.60.100.23,52273,198.51.100.150,443,6,91,1494,14,6268,15,218,218,26,117099,117099,117037,128,128,1500,40,40,1500,0,0,0,0,0,0,102,428,19,3,3,1,3,8192,29200,0,0,0,0,0,0,0,58847,9007,21087,0,58812,8359,20459,Benign,Benign
xgb-d02-benign-staff-saas-cloud-105,1777779228000,1777779345499,10.60.100.44,52280,198.51.100.150,443,6,91,1205,14,5703,12,218,218,26,117499,117499,117422,128,128,1500,40,40,1500,0,0,0,0,0,0,82,388,18,3,2,0,3,8192,29200,0,0,0,0,0,0,0,58717,9037,21080,0,58847,10674,22582,Benign,Benign
xgb-d02-benign-staff-saas-cloud-106,1777779660000,1777779660085,10.60.100.65,52287,198.51.100.150,443,6,91,1009,11,5714,10,223,223,27,85,79,69,128,128,1500,40,40,1500,67,11,0,0,0,0,93860,531534,13,3,1,1,3,8192,29200,0,0,0,0,0,0,0,18,7,6,0,26,7,9,Benign,Benign
xgb-d02-benign-internal-file-share-107,1777780092000,1777780094053,10.60.100.88,52294,10.60.60.10,445,6,10,707,6,528,5,30,26,30,2053,2053,2053,105,105,187,40,40,187,0,0,0,0,0,0,2753,2056,6,5,0,0,0,16425,8192,0,0,0,0,0,0,26,550,410,193,493,550,513,22,Benign,Benign
xgb-d02-benign-staff-saas-cloud-108,1777780524000,1777780524084,10.60.100.27,52301,198.51.100.150,443,6,91,1009,11,5714,10,223,223,27,84,78,68,128,128,1500,40,40,1500,68,12,0,0,0,0,94964,537788,13,3,1,1,3,8192,29200,0,0,0,0,0,0,0,19,7,6,0,30,7,9,Benign,Benign
xgb-d02-benign-ehr-api-access-109,1777780956000,1777780959006,10.60.100.48,52308,10.60.20.15,8443,6,265,180,3,0,0,2,2,0,3006,3006,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1002,2003,1502,500,0,0,0,0,Benign,Benign
xgb-d02-attack-dns-tunnel-burst-110,1777781388000,1777781388001,10.60.100.82,53509,8.8.8.8,53,17,5,62,1,78,1,0,0,0,1,0,0,0,0,78,62,62,78,0,0,0,0,0,0,496000,624000,2,0,0,0,0,0,0,0,0,24172,1,60,0,0,0,0,0,0,0,0,0,Malicious,Infilteration
xgb-d02-benign-staff-saas-cloud-111,1777781820000,1777781936483,10.60.100.92,52322,198.51.100.150,443,6,91,1211,14,5926,13,218,218,26,116483,116483,116406,128,128,1500,40,40,1500,0,0,0,0,0,0,83,406,19,3,1,1,3,8192,29200,0,0,0,0,0,0,0,58233,8959,20930,0,58311,9700,21666,Benign,Benign
xgb-d02-benign-patient-portal-web-112,1777782252000,1777782252094,198.51.100.48,52329,203.0.113.10,443,6,91,1009,11,5714,10,223,223,27,94,78,78,128,128,1500,40,40,1500,60,10,0,0,0,0,84968,481178,13,3,1,1,3,8192,29200,0,0,0,0,0,0,0,26,7,9,0,43,8,13,Benign,Benign
xgb-d02-benign-internal-file-share-113,1777782684000,1777782684702,10.60.100.52,52336,10.60.60.10,445,6,10,585,5,344,4,30,26,30,702,702,702,102,102,180,40,40,180,0,0,0,0,0,0,6657,3914,5,4,0,0,0,8192,8192,0,0,0,0,0,0,0,234,175,101,234,234,234,0,Benign,Benign
xgb-d02-benign-pacs-dicom-access-114,1777783116000,1777783116099,10.60.100.61,52343,10.60.35.10,443,6,91,1009,11,5714,10,223,223,27,99,88,83,128,128,1500,40,40,1500,57,10,0,0,0,0,80720,457120,13,3,1,1,3,8192,29200,0,0,0,0,0,0,0,26,8,9,0,42,8,12,Benign,Benign
xgb-d02-benign-workstation-web-browsing-115,1777783548000,1777783548002,10.60.100.82,52350,198.51.100.152,80,6,7,373,5,700,5,27,27,27,2,2,2,128,128,528,40,40,528,350,186,0,0,0,0,994666,1866666,8,1,0,1,0,8192,17922,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Benign,Benign
xgb-d02-benign-pacs-dicom-access-116,1777783980000,1777784096918,10.60.100.63,52357,10.60.35.10,443,6,91,1119,13,4400,12,218,218,26,116918,116918,116841,128,128,1500,40,40,1500,0,0,0,0,0,0,76,301,18,3,1,1,2,8192,29200,0,0,0,0,0,0,0,58420,9742,21688,0,58576,10621,22502,Benign,Benign
xgb-d02-benign-lab-results-api-access-117,1777784412000,1777784412001,10.60.100.39,52364,10.60.20.30,8080,6,131,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,43492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d02-benign-workstation-web-browsing-118,1777784844000,1777784844119,10.60.100.77,52371,198.51.100.151,443,6,91,917,10,4189,9,223,223,27,119,118,102,128,128,1500,40,40,1500,35,7,0,0,0,0,61133,279266,12,3,1,1,2,8192,29200,0,0,0,0,0,0,0,32,12,10,0,49,12,18,Benign,Benign
xgb-d02-benign-internal-file-share-119,1777785276000,1777785276538,10.60.100.86,52378,10.60.60.10,445,6,10,703,6,524,5,30,26,30,538,538,538,104,104,187,40,40,187,0,1,0,0,0,0,10434,7777,6,5,0,0,0,64240,64240,0,0,0,0,0,0,41,151,107,36,116,151,134,17,Benign,Benign
xgb-d02-attack-dns-tunnel-burst-120,1777785708000,1777785708001,10.60.100.45,53519,8.8.8.8,53,17,5,62,1,78,1,0,0,0,1,0,0,0,0,78,62,62,78,0,0,0,0,0,0,496000,624000,2,0,0,0,0,0,0,0,0,24172,1,60,0,0,0,0,0,0,0,0,0,Malicious,Infilteration
xgb-d02-benign-ehr-api-access-121,1777786140000,1777786143007,10.60.100.41,52392,10.60.20.15,8443,6,265,180,3,0,0,2,2,0,3007,3007,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2005,1503,502,0,0,0,0,Benign,Benign
xgb-d02-benign-patient-portal-web-122,1777786572000,1777786688801,198.51.100.58,52399,203.0.113.10,443,6,91,1128,13,6335,13,218,218,26,116801,116801,116723,128,128,1500,40,40,1500,0,0,0,0,0,0,77,433,18,3,1,1,3,8192,29200,0,0,0,0,0,0,0,58420,9732,21693,0,58442,9726,21718,Benign,Benign
xgb-d02-benign-staff-saas-cloud-123,1777787004000,1777787120785,10.60.100.90,52406,198.51.100.150,443,6,91,2416,21,8884,27,218,218,26,116785,116785,116722,128,128,1500,40,40,1500,0,0,0,0,0,0,165,608,34,6,3,1,4,8192,65535,0,0,0,0,0,0,0,58479,5838,17479,0,58490,4489,15537,Benign,Benign
xgb-d02-benign-workstation-web-browsing-124,1777787436000,1777787436097,10.60.100.24,52413,198.51.100.151,443,6,91,1014,11,7371,13,223,223,27,97,95,86,128,128,1500,40,40,1500,75,10,0,0,0,0,82775,601714,15,3,1,1,4,8192,65535,0,0,0,0,0,0,0,37,9,10,0,48,7,13,Benign,Benign
xgb-d02-benign-internal-file-share-125,1777787868000,1777787868608,10.60.100.45,52420,10.60.60.10,445,6,10,581,5,340,4,30,26,30,608,608,608,100,100,180,40,40,180,0,0,0,0,0,0,7632,4466,5,4,0,0,0,65340,65340,0,0,0,0,0,0,1,203,151,87,201,203,202,0,Benign,Benign
xgb-d02-benign-ehr-api-access-126,1777788300000,1777788300097,10.60.100.66,52427,10.60.20.15,443,6,91,1014,11,7371,13,223,223,27,97,95,86,128,128,1500,40,40,1500,75,10,0,0,0,0,82775,601714,15,3,1,1,4,8192,65535,0,0,0,0,0,0,0,32,9,9,0,43,7,13,Benign,Benign
xgb-d02-benign-pacs-dicom-access-127,1777788732000,1777788732001,10.60.100.62,52434,10.60.35.10,104,6,0,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
